Time, Input Voltage, Current, Angular Velocity, Lift Force
0.254599988460541, 45, 37.4488373858801, 537.174780603676, 903.77096625145
0.254799991846085, 45, 37.422275719714, 537.194282814204, 903.836590522125
0.254999995231628, 45, 37.395895697552, 537.213651655755, 903.901768368836
0.255199998617172, 45, 37.3696960777688, 537.232888039996, 903.966502811034
0.255400002002716, 45, 37.3436756272182, 537.251992872363, 904.030796847985
0.25560000538826, 45, 37.3178331211758, 537.270967052109, 904.094653458905
0.255799978971481, 45, 37.2921673432816, 537.289811472348, 904.158075603086
0.255999982357025, 45, 37.2666770854825, 537.30852702009, 904.221066220032
0.256199985742569, 45, 37.2413611479763, 537.327114576291, 904.283628229583
0.256399989128113, 45, 37.2162183391551, 537.345575015886, 904.345764532048
0.256599992513657, 45, 37.1912474755492, 537.363909207837, 904.407478008327
0.2567999958992, 45, 37.1664473817722, 537.38211801517, 904.468771520045
0.256999999284744, 45, 37.1418168904654, 537.400202295015, 904.52964790967
0.257200002670288, 45, 37.1173548422434, 537.418162898649, 904.590110000645
0.257400006055832, 45, 37.0930600856394, 537.436000671533, 904.650160597509
0.257599979639053, 45, 37.0689314770515, 537.453716453356, 904.709802486021
0.257799983024597, 45, 37.044967880689, 537.471311078067, 904.769038433283
0.257999986410141, 45, 37.0211681685188, 537.488785373923, 904.827871187864
0.258199989795685, 45, 36.9975312202131, 537.50614016352, 904.88630347992
0.258399993181229, 45, 36.9740559230964, 537.523376263836, 904.944338021312
0.258599996566772, 45, 36.9507411720936, 537.54049448627, 905.001977505732
0.258799999952316, 45, 36.9275858696777, 537.557495636675, 905.059224608816
0.25900000333786, 45, 36.9045889258191, 537.574380515403, 905.116081988265
0.259200006723404, 45, 36.8817492579336, 537.591149917336, 905.172552283965
0.259399980306625, 45, 36.8590657908322, 537.607804631926, 905.228638118099
0.259599983692169, 45, 36.8365374566706, 537.624345443234, 905.284342095267
0.259799987077713, 45, 36.8141631948989, 537.640773129963, 905.3396668026
0.259999990463257, 45, 36.791941952212, 537.657088465497, 905.394614809875
0.260199993848801, 45, 36.7698726825002, 537.673292217937, 905.449188669629
0.260399997234344, 45, 36.7479543467998, 537.689385150136, 905.503390917272
0.260600000619888, 45, 36.7261859132451, 537.705368019736, 905.5572240712
0.260800004005432, 45, 36.704566357019, 537.721241579203, 905.610690632908
0.261000007390976, 45, 36.6830946603057, 537.737006575861, 905.663793087096
0.261199980974197, 45, 36.6617698122428, 537.752663751931, 905.716533901788
0.261399984359741, 45, 36.6405908088734, 537.768213844561, 905.768915528435
0.261599987745285, 45, 36.6195566530995, 537.783657585863, 905.820940402026
0.261799991130829, 45, 36.5986663546351, 537.79899570295, 905.872610941198
0.261999994516373, 45, 36.5779189299596, 537.814228917963, 905.92392954834
0.262199997901917, 45, 36.5573134022717, 537.829357948112, 905.974898609705
0.26240000128746, 45, 36.5368488014436, 537.844383505706, 906.025520495512
0.262600004673004, 45, 36.5165241639754, 537.859306298188, 906.075797560053
0.262800008058548, 45, 36.49633853295, 537.874127028166, 906.125732141802
0.262999981641769, 45, 36.4762909579882, 537.88884639345, 906.175326563511
0.263199985027313, 45, 36.4563804952037, 537.903465087079, 906.224583132323
0.263399988412857, 45, 36.4366062071595, 537.917983797359, 906.273504139866
0.263599991798401, 45, 36.4169671628232, 537.932403207894, 906.322091862364
0.263799995183945, 45, 36.3974624375237, 537.946723997613, 906.370348560732
0.263999998569489, 45, 36.3780911129079, 537.960946840811, 906.418276480681
0.264200001955032, 45, 36.3588522768971, 537.975072407172, 906.465877852817
0.264400005340576, 45, 36.3397450236446, 537.989101361807, 906.51315489274
0.264599978923798, 45, 36.3207684534931, 538.00303436528, 906.560109801146
0.264799982309341, 45, 36.3019216729324, 538.016872073642, 906.606744763922
0.264999985694885, 45, 36.2832037945575, 538.030615138463, 906.653061952247
0.265199989080429, 45, 36.2646139370268, 538.044264206857, 906.699063522686
0.265399992465973, 45, 36.2461512250209, 538.05781992152, 906.744751617291
0.265599995851517, 45, 36.2278147892015, 538.071282920755, 906.790128363693
0.265799999237061, 45, 36.2096037661705, 538.084653838503, 906.835195875199
0.266000002622604, 45, 36.1915172984295, 538.097933304371, 906.879956250887
0.266200006008148, 45, 36.1735545343394, 538.111121943669, 906.924411575701
0.26639997959137, 45, 36.1557146280806, 538.124220377428, 906.968563920544
0.266599982976913, 45, 36.1379967396133, 538.13722922244, 907.012415342369
0.266799986362457, 45, 36.1204000346378, 538.150149091279, 907.055967884275
0.266999989748001, 45, 36.1029236845557, 538.162980592335, 907.099223575595
0.267199993133545, 45, 36.0855668664307, 538.175724329838, 907.142184431991
0.267399996519089, 45, 36.0683287629499, 538.188380903891, 907.184852455542
0.267599999904633, 45, 36.0512085623857, 538.200950910496, 907.227229634836
0.267800003290176, 45, 36.0342054585576, 538.21343494158, 907.269317945058
0.26800000667572, 45, 36.0173186507941, 538.225833585028, 907.31111934808
0.268199980258942, 45, 36.0005473438953, 538.238147424704, 907.352635792546
0.268399983644485, 45, 35.9838907480956, 538.250377040485, 907.393869213968
0.268599987030029, 45, 35.9673480790264, 538.262523008282, 907.434821534802
0.268799990415573, 45, 35.9509185576796, 538.274585900073, 907.475494664545
0.268999993801117, 45, 35.9346014103706, 538.286566283925, 907.515890499815
0.269199997186661, 45, 35.9183958687022, 538.298464724025, 907.556010924437
0.269400000572205, 45, 35.9023011695285, 538.310281780701, 907.59585780953
0.269600003957748, 45, 35.886316554919, 538.322018010455, 907.635433013593
0.269800007343292, 45, 35.870441272123, 538.333673965982, 907.674738382582
0.269999980926514, 45, 35.8546745735342, 538.345250196203, 907.713775750003
