Time, Input, Output
2.15999984741211, 30, 99.3606537211501
2.1800000667572, 30, 100.248533274503
2.20000004768372, 30, 101.132488828031
2.22000002861023, 30, 102.012520381735
2.24000000953674, 30, 102.888627935614
2.25999999046326, 30, 103.760811489669
2.27999997138977, 30, 104.629071043899
2.29999995231628, 30, 105.493406598304
2.3199999332428, 30, 106.353818152885
2.33999991416931, 30, 107.210305707641
2.35999989509583, 30, 108.062869262573
2.37999987602234, 30, 108.91150881768
2.39999985694885, 30, 109.756224372963
2.41999983787537, 30, 110.597015928421
2.44000005722046, 30, 111.433883484054
2.46000003814697, 30, 112.266827039863
2.48000001907349, 30, 113.095846595847
2.5, 30, 113.920942152006
2.51999998092651, 30, 114.742113708341
2.53999996185303, 30, 115.559361264852
2.55999994277954, 30, 116.372684821538
2.57999992370605, 30, 117.182084378399
2.59999990463257, 30, 117.987559935436
2.61999988555908, 30, 118.789111492648
2.6399998664856, 30, 119.586739050035
2.65999984741211, 30, 120.380442607598
2.67999982833862, 30, 121.170222165336
2.70000004768372, 30, 121.95607772325
2.72000002861023, 30, 122.738009281339
2.74000000953674, 30, 123.516016839604
2.75999999046326, 30, 124.290100398044
2.77999997138977, 30, 125.060259956659
2.79999995231628, 30, 125.82649551545
2.8199999332428, 30, 126.588807074416
2.83999991416931, 30, 127.347194633558
2.85999989509583, 30, 128.101658192875
2.87999987602234, 30, 128.852197752368
2.89999985694885, 30, 129.598813312036
2.91999983787537, 30, 130.341504871879
2.93999981880188, 30, 131.080272431898
2.96000003814697, 30, 131.815115992092
2.98000001907349, 30, 132.546035552461
3, 30, 133.273031113006
3.01999998092651, 30, 133.996102673727
3.03999996185303, 30, 134.715250234623
3.05999994277954, 30, 135.430473795694
3.07999992370605, 30, 136.141773356941
3.09999990463257, 30, 136.849148918363
3.11999988555908, 30, 137.55260047996
3.1399998664856, 30, 138.252128041733
3.15999984741211, 30, 138.947731603681
3.17999982833862, 30, 139.639411165805
3.19999980926514, 30, 140.327166728104
3.22000002861023, 30, 141.010998290579
3.24000000953674, 30, 141.690905853229
3.25999999046326, 30, 142.366889416054
3.27999997138977, 30, 143.038948979055
3.29999995231628, 30, 143.707084542231
3.3199999332428, 30, 144.371296105583
3.33999991416931, 30, 145.03158366911
3.35999989509583, 30, 145.687947232813
3.37999987602234, 30, 146.340386796691
3.39999985694885, 30, 146.988902360744
3.41999983787537, 30, 147.633493924973
3.43999981880188, 30, 148.274161489377
3.46000003814697, 30, 148.910905053956
3.48000001907349, 30, 149.543724618711
3.5, 30, 150.172620183642
3.51999998092651, 30, 150.797591748748
3.53999996185303, 30, 151.418639314029
3.55999994277954, 30, 152.035762879486
3.57999992370605, 30, 152.648962445118
3.59999990463257, 30, 153.258238010925
3.61999988555908, 30, 153.863589576908
3.6399998664856, 30, 154.465017143066
3.65999984741211, 30, 155.0625207094
3.67999982833862, 30, 155.656100275909
3.69999980926514, 30, 156.245755842594
3.72000002861023, 30, 156.831487409454
3.74000000953674, 30, 157.413294976489
3.75999999046326, 30, 157.9911785437
3.77999997138977, 30, 158.565138111086
3.79999995231628, 30, 159.135173678648
3.8199999332428, 30, 159.701285246385
3.83999991416931, 30, 160.263472814297
3.85999989509583, 30, 160.821736382385
3.87999987602234, 30, 161.376075950649
3.89999985694885, 30, 161.926491519087
3.91999983787537, 30, 162.472983087702
3.93999981880188, 30, 163.015550656491
3.95999979972839, 30, 163.554194225456
3.98000001907349, 30, 164.088913794597
4, 30, 164.619709363912
4.01999998092651, 30, 165.146580933404
4.03999996185303, 30, 165.66952850307
4.05999994277954, 30, 166.188552072912
4.07999992370605, 30, 166.70365164293
4.09999990463257, 30, 167.214827213123
4.11999988555908, 30, 167.722078783491
4.1399998664856, 30, 168.225406354035
4.15999984741211, 30, 168.724809924754
4.17999982833862, 30, 169.220289495649
4.19999980926514, 30, 169.711845066719
4.21999979019165, 30, 170.199476637964
4.23999977111816, 30, 170.683184209385
4.25999975204468, 30, 171.162967780981
4.27999973297119, 30, 171.638827352753
4.29999971389771, 30, 172.1107629247
4.31999969482422, 30, 172.578774496822
4.33999967575073, 30, 173.04286206912
4.3600001335144, 30, 173.503025641593
4.38000011444092, 30, 173.959265214242
4.40000009536743, 30, 174.411580787066
4.42000007629395, 30, 174.859972360066
4.44000005722046, 30, 175.304439933241
4.46000003814697, 30, 175.744983506591
4.48000001907349, 30, 176.181603080117
4.5, 30, 176.614298653818
4.51999998092651, 30, 177.043070227695
4.53999996185303, 30, 177.467917801747
4.55999994277954, 30, 177.888841375974
4.57999992370605, 30, 178.305840950377
4.59999990463257, 30, 178.718916524956
4.61999988555908, 30, 179.128068099709
4.6399998664856, 30, 179.533295674638
4.65999984741211, 30, 179.934599249743
4.67999982833862, 30, 180.331978825023
4.69999980926514, 30, 180.725434400478
4.71999979019165, 30, 181.114965976109
4.73999977111816, 30, 181.500573551915
4.75999975204468, 30, 181.882257127897
4.77999973297119, 30, 182.260016704054
4.79999971389771, 30, 182.633852280387
4.81999969482422, 30, 183.003763856895
4.83999967575073, 30, 183.369751433578
4.85999965667725, 30, 183.731815010437
4.88000011444092, 30, 184.089954587471
4.90000009536743, 30, 184.44417016468
4.92000007629395, 30, 184.794461742065
4.94000005722046, 30, 185.140829319626
4.96000003814697, 30, 185.483272897362
4.98000001907349, 30, 185.821792475273
5, 30, 186.156388053359
5.01999998092651, 30, 186.487059631621
5.03999996185303, 30, 186.813807210059
5.05999994277954, 30, 187.136630788672
5.07999992370605, 30, 187.45553036746
5.09999990463257, 30, 187.770505946424
5.11999988555908, 30, 188.081557525563
5.1399998664856, 30, 188.388685104878
5.15999984741211, 30, 188.691888684368
5.17999982833862, 30, 188.991168264033
5.19999980926514, 30, 189.286523843874
5.21999979019165, 30, 189.57795542389
5.23999977111816, 30, 189.865463004082
5.25999975204468, 30, 190.149046584449
5.27999973297119, 30, 190.428706164991
5.29999971389771, 30, 190.704441745709
5.31999969482422, 30, 190.976253326602
5.33999967575073, 30, 191.244140907671
5.35999965667725, 30, 191.508104488915
5.38000011444092, 30, 191.768144070335
5.40000009536743, 30, 192.02425965193
5.42000007629395, 30, 192.2764512337
5.44000005722046, 30, 192.524718815646
5.46000003814697, 30, 192.769062397767
5.48000001907349, 30, 193.009481980064
5.5, 30, 193.245977562536
5.51999998092651, 30, 193.478549145183
5.53999996185303, 30, 193.707196728006
5.55999994277954, 30, 193.931920311004
5.57999992370605, 30, 194.152719894178
5.59999990463257, 30, 194.369595477527
5.61999988555908, 30, 194.582547061052
5.6399998664856, 30, 194.791574644752
5.65999984741211, 30, 194.996678228627
5.67999982833862, 30, 195.197857812678
5.69999980926514, 30, 195.395113396904
5.71999979019165, 30, 195.588444981306
5.73999977111816, 30, 195.777852565883
5.75999975204468, 30, 195.963336150635
5.77999973297119, 30, 196.144895735563
5.79999971389771, 30, 196.322531320667
5.81999969482422, 30, 196.496242905945
5.83999967575073, 30, 196.6660304914
5.85999965667725, 30, 196.831894077029
5.87999963760376, 30, 196.993833662834
5.90000009536743, 30, 197.151849248814
5.92000007629395, 30, 197.30594083497
5.94000005722046, 30, 197.456108421301
5.96000003814697, 30, 197.602352007808
5.98000001907349, 30, 197.74467159449
6, 30, 197.883067181348
6.01999998092651, 30, 198.01753876838
6.03999996185303, 30, 198.148086355589
6.05999994277954, 30, 198.274709942972
6.07999992370605, 30, 198.397409530532
6.09999990463257, 30, 198.516185118266
6.11999988555908, 30, 198.631036706176
6.1399998664856, 30, 198.741964294261
6.15999984741211, 30, 198.848967882522
6.17999982833862, 30, 198.952047470958
6.19999980926514, 30, 199.05120305957
6.21999979019165, 30, 199.146434648357
6.23999977111816, 30, 199.23774223732
6.25999975204468, 30, 199.325125826458
6.27999973297119, 30, 199.408585415771
6.29999971389771, 30, 199.48812100526
6.31999969482422, 30, 199.563732594924
6.33999967575073, 30, 199.635420184763
6.35999965667725, 30, 199.703183774778
6.37999963760376, 30, 199.767023364969
6.39999961853027, 30, 199.826938955334
6.42000007629395, 30, 199.882930545876
6.44000005722046, 30, 199.934998136592
6.46000003814697, 30, 199.983141727484
6.48000001907349, 30, 200.027361318552
6.5, 30, 200.067656909795
6.51999998092651, 30, 200.104028501213
6.53999996185303, 30, 200.136476092807
6.55999994277954, 30, 200.164999684576
6.57999992370605, 30, 200.18959927652
6.59999990463257, 30, 200.21027486864
6.61999988555908, 30, 200.227026460936
6.6399998664856, 30, 200.239854053406
6.65999984741211, 30, 200.248757646053
6.67999982833862, 30, 200.253737238874
6.69999980926514, 30, 200.254792831871
6.71999979019165, 30, 200.251924425044
6.73999977111816, 30, 200.245132018392
6.75999975204468, 30, 200.234415611915
6.77999973297119, 30, 200.219775205614
6.79999971389771, 30, 200.201210799488
6.81999969482422, 30, 200.178722393537
6.83999967575073, 30, 200.152309987762
6.85999965667725, 30, 200.121973582163
6.87999963760376, 30, 200.087713176738
6.89999961853027, 30, 200.04952877149
6.92000007629395, 30, 200.007420366416
6.94000005722046, 30, 199.961387961518
6.96000003814697, 30, 199.911431556796
6.98000001907349, 30, 199.857551152249
7, 30, 199.799746747877
7.01999998092651, 30, 199.738018343681
7.03999996185303, 30, 199.67236593966
7.05999994277954, 30, 199.602789535814
7.07999992370605, 30, 199.529289132144
7.09999990463257, 30, 199.45186472865
7.11999988555908, 30, 199.37051632533
7.1399998664856, 30, 199.285243922187
7.15999984741211, 30, 199.196047519218
7.17999982833862, 30, 199.102927116425
7.19999980926514, 30, 199.005882713808
7.21999979019165, 30, 198.904914311366
7.23999977111816, 30, 198.800021909099
7.25999975204468, 30, 198.691205507008
7.27999973297119, 30, 198.578465105092
7.29999971389771, 30, 198.461800703351
7.31999969482422, 30, 198.341212301786
7.33999967575073, 30, 198.216699900397
7.35999965667725, 30, 198.088263499182
7.37999963760376, 30, 197.955903098144
7.39999961853027, 30, 197.81961869728
7.41999959945679, 30, 197.679410296592
7.44000005722046, 30, 197.53527789608
7.46000003814697, 30, 197.387221495743
7.48000001907349, 30, 197.235241095581
7.5, 30, 197.079336695595
7.51999998092651, 30, 196.919508295784
7.53999996185303, 30, 196.755755896148
7.55999994277954, 30, 196.588079496688
7.57999992370605, 30, 196.416479097404
7.59999990463257, 30, 196.240954698294
7.61999988555908, 30, 196.061506299361
7.6399998664856, 30, 195.878133900602
7.65999984741211, 30, 195.690837502019
7.67999982833862, 30, 195.499617103612
7.69999980926514, 30, 195.30447270538
7.71999979019165, 30, 195.105404307323
7.73999977111816, 30, 194.902411909442
7.75999975204468, 30, 194.695495511736
7.77999973297119, 30, 194.484655114205
7.79999971389771, 30, 194.26989071685
7.81999969482422, 30, 194.05120231967
7.83999967575073, 30, 193.828589922666
7.85999965667725, 30, 193.602053525837
7.87999963760376, 30, 193.371593129184
7.89999961853027, 30, 193.137208732706
7.91999959945679, 30, 192.898900336404
7.94000005722046, 30, 192.656667940276
7.96000003814697, 30, 192.410511544325
7.98000001907349, 30, 192.160431148548
8, 30, 191.906426752948
8.01999950408936, 30, 191.648498357522
8.03999996185303, 30, 191.386645962272
8.05999946594238, 30, 191.120869567197
8.07999992370605, 30, 190.851169172298
8.09999942779541, 30, 190.577544777574
8.11999988555908, 30, 190.299996383026
8.13999938964844, 30, 190.018523988653
8.15999984741211, 30, 189.733127594455
8.17999935150146, 30, 189.443807200433
8.19999980926514, 30, 189.150562806587
8.22000026702881, 30, 188.853394412915
8.23999977111816, 30, 188.552302019419
8.26000022888184, 30, 188.247285626099
8.27999973297119, 30, 187.938345232954
8.30000019073486, 30, 187.625480839984
8.31999969482422, 30, 187.30869244719
8.34000015258789, 30, 186.987980054571
8.35999965667725, 30, 186.663343662128
8.38000011444092, 30, 186.33478326986
8.39999961853027, 30, 186.002298877767
8.42000007629395, 30, 185.66589048585
8.4399995803833, 30, 185.325558094108
8.46000003814697, 30, 184.981301702542
8.47999954223633, 30, 184.633121311151
8.5, 30, 184.281016919936
8.51999950408936, 30, 183.924988528896
8.53999996185303, 30, 183.565036138031
8.55999946594238, 30, 183.201159747342
8.57999992370605, 30, 182.833359356828
8.59999942779541, 30, 182.46163496649
8.61999988555908, 30, 182.085986576327
8.63999938964844, 30, 181.706414186339
8.65999984741211, 30, 181.322917796527
8.67999935150146, 30, 180.93549740689
8.69999980926514, 30, 180.544153017429
8.72000026702881, 30, 180.148884628143
8.73999977111816, 30, 179.749692239033
8.76000022888184, 30, 179.346575850097
8.77999973297119, 30, 178.939535461338
8.80000019073486, 30, 178.528571072754
8.81999969482422, 30, 178.113682684345
8.84000015258789, 30, 177.694870296111
8.85999965667725, 30, 177.272133908053
8.88000011444092, 30, 176.845473520171
8.89999961853027, 30, 176.414889132464
8.92000007629395, 30, 175.980380744932
8.9399995803833, 30, 175.541948357576
8.96000003814697, 30, 175.099591970395
8.97999954223633, 30, 174.653311583389
9, 30, 174.203107196559
9.01999950408936, 30, 173.748978809905
9.03999996185303, 30, 173.290926423425
9.05999946594238, 30, 172.828950037122
9.07999992370605, 30, 172.363049650993
9.09999942779541, 30, 171.89322526504
9.11999988555908, 30, 171.419476879263
9.13999938964844, 30, 170.94180449366
9.15999984741211, 30, 170.460208108234
9.17999935150146, 30, 169.974687722982
9.19999980926514, 30, 169.485243337907
9.22000026702881, 30, 168.991874953006
9.23999977111816, 30, 168.494582568281
9.26000022888184, 30, 167.993366183731
9.27999973297119, 30, 167.488225799357
9.30000019073486, 30, 166.979161415158
9.31999969482422, 30, 166.466173031135
9.34000015258789, 30, 165.949260647287
9.35999965667725, 30, 165.428424263614
9.38000011444092, 30, 164.903663880117
9.39999961853027, 30, 164.374979496795
9.42000007629395, 30, 163.842371113649
9.4399995803833, 30, 163.305838730678
9.46000003814697, 30, 162.765382347883
9.47999954223633, 30, 162.221001965263
9.5, 30, 161.672697582818
9.51999950408936, 30, 161.120469200549
9.53999996185303, 30, 160.564316818455
9.55999946594238, 30, 160.004240436537
9.57999992370605, 30, 159.440240054794
9.59999942779541, 30, 158.872315673226
9.61999988555908, 30, 158.300467291834
9.63999938964844, 30, 157.724694910617
9.65999984741211, 30, 157.144998529576
9.67999935150146, 30, 156.56137814871
9.69999980926514, 30, 155.973833768019
9.71999931335449, 30, 155.382365387504
9.73999977111816, 30, 154.786973007165
9.76000022888184, 30, 154.187656627001
9.77999973297119, 30, 153.584416247012
9.80000019073486, 30, 152.977251867198
9.81999969482422, 30, 152.36616348756
9.84000015258789, 30, 151.751151108098
9.85999965667725, 30, 151.132214728811
9.88000011444092, 30, 150.509354349699
9.89999961853027, 30, 149.882569970763
9.92000007629395, 30, 149.251861592002
9.9399995803833, 30, 148.617229213416
9.96000003814697, 30, 147.978672835006
9.97999954223633, 30, 147.336192456771
10, 30, 146.689788078712
10.0199995040894, 30, 146.039459700828
10.039999961853, 30, 145.38520732312
10.0599994659424, 30, 144.727030945587
10.0799999237061, 30, 144.064930568229
10.0999994277954, 30, 143.398906191047
10.1199998855591, 30, 142.72895781404
10.1399993896484, 30, 142.055085437209
10.1599998474121, 30, 141.377289060553
10.1799993515015, 30, 140.695568684073
10.1999998092651, 30, 140.009924307768
10.2199993133545, 30, 139.320355931638
10.2399997711182, 30, 138.626863555684
10.2600002288818, 30, 137.929447179905
10.2799997329712, 30, 137.228106804301
10.3000001907349, 30, 136.522842428874
10.3199996948242, 30, 135.813654053621
10.3400001525879, 30, 135.100541678544
10.3599996566772, 30, 134.383505303642
10.3800001144409, 30, 133.662544928916
10.3999996185303, 30, 132.937660554365
10.4200000762939, 30, 132.208852179989
10.4399995803833, 30, 131.476119805789
10.460000038147, 30, 130.739463431765
10.4799995422363, 30, 129.998883057915
10.5, 30, 129.254378684241
10.5199995040894, 30, 128.505950310743
10.539999961853, 30, 127.75359793742
10.5599994659424, 30, 126.997321564272
10.5799999237061, 30, 126.2371211913
10.5999994277954, 30, 125.472996818504
10.6199998855591, 30, 124.704948445882
10.6399993896484, 30, 123.932976073436
10.6599998474121, 30, 123.157079701166
10.6799993515015, 30, 122.377259329071
10.6999998092651, 30, 121.593514957151
10.7199993133545, 30, 120.805846585407
10.7399997711182, 30, 120.014254213838
10.7600002288818, 30, 119.218737842445
10.7799997329712, 30, 118.419297471227
10.8000001907349, 30, 117.615933100184
10.8199996948242, 30, 116.808644729317
10.8400001525879, 30, 115.997432358625
10.8599996566772, 30, 115.182295988109
10.8800001144409, 30, 114.363235617768
10.8999996185303, 30, 113.540251247602
10.9200000762939, 30, 112.713342877612
10.9399995803833, 30, 111.882510507798
10.960000038147, 30, 111.047754138158
10.9799995422363, 30, 110.209073768695
11, 30, 109.366469399406
11.0199995040894, 30, 108.519941030293
11.039999961853, 30, 107.669488661356
11.0599994659424, 30, 106.815112292593
11.0799999237061, 30, 105.956811924007
11.0999994277954, 30, 105.094587555595
11.1199998855591, 30, 104.228439187359
11.1399993896484, 30, 103.358366819299
11.1599998474121, 30, 102.484370451414
11.1799993515015, 30, 101.606450083704
11.1999998092651, 30, 100.72460571617
11.2199993133545, 30, 99.838837348811
11.2399997711182, 30, 98.9491449816275
11.2599992752075, 30, 98.0555286146195
11.2799997329712, 30, 97.1579882477869
11.3000001907349, 30, 96.2565238811298
11.3199996948242, 30, 95.351135514648
11.3400001525879, 30, 94.4418231483417
11.3599996566772, 30, 93.5285867822108
11.3800001144409, 30, 92.6114264162552
11.3999996185303, 30, 91.6903420504752
11.4200000762939, 30, 90.7653336848705
11.4399995803833, 30, 89.8364013194412
11.460000038147, 30, 88.9035449541874
11.4799995422363, 30, 87.966764589109
11.5, 30, 87.0260602242059
11.5199995040894, 30, 86.0814318594784
11.539999961853, 30, 85.1328794949262
11.5599994659424, 30, 84.1804031305494
11.5799999237061, 30, 83.2240027663481
11.5999994277954, 30, 82.2636784023222
11.6199998855591, 30, 81.2994300384716
11.6399993896484, 30, 80.3312576747965
11.6599998474121, 30, 79.3591613112969
11.6799993515015, 30, 78.3831409479726
11.6999998092651, 30, 77.4031965848238
11.7199993133545, 30, 76.4193282218503
11.7399997711182, 30, 75.4315358590523
11.7599992752075, 30, 74.4398194964297
11.7799997329712, 30, 73.4441791339825
11.8000001907349, 30, 72.4446147717108
11.8199996948242, 30, 71.4411264096144
11.8400001525879, 30, 70.4337140476935
11.8599996566772, 30, 69.422377685948
11.8800001144409, 30, 68.4071173243779
11.8999996185303, 30, 67.3879329629832
11.9200000762939, 30, 66.364824601764
11.9399995803833, 30, 65.3377922407201
11.960000038147, 30, 64.3068358798517
11.9799995422363, 30, 63.2719555191587
12, 30, 62.2331511586411
12.0199995040894, 30, 61.1904227982989
12.039999961853, 30, 60.1437704381321
12.0599994659424, 30, 59.0931940781408
12.0799999237061, 30, 58.0386937183248
12.0999994277954, 30, 56.9802693586843
12.1199998855591, 30, 55.9179209992192
12.1399993896484, 30, 54.8516486399295
12.1599998474121, 30, 53.7814522808153
12.1799993515015, 30, 52.7073319218764
12.1999998092651, 30, 51.629287563113
12.2199993133545, 30, 50.547319204525
12.2399997711182, 30, 49.4614268461124
12.2599992752075, 30, 48.3716104878752
12.2799997329712, 30, 47.2778701298134
12.3000001907349, 30, 46.1802057719271
12.3199996948242, 30, 45.0787154310016
12.3400001525879, 30, 43.974036663823
12.3599996566772, 30, 42.8677116327172
12.3800001144409, 30, 41.7623271887385
12.3999996185303, 30, 40.6615013867337
12.4200000762939, 30, 39.569767393402
12.4399995803833, 30, 38.4923825091792
12.460000038147, 30, 37.4350839632514
12.4799995422363, 30, 36.4038148098776
12.5, 30, 35.4044454079633
12.5199995040894, 30, 34.4425152588043
12.539999961853, 30, 33.5230157054649
12.5599994659424, 30, 32.6502270455511
12.5799999237061, 30, 31.8276156000841
12.5999994277954, 30, 31.0577888683269
12.6199998855591, 30, 30.3425012746476
12.6399993896484, 30, 29.6826997043025
12.6599998474121, 30, 29.0785969417039
12.6799993515015, 30, 28.5297617750941
12.6999998092651, 30, 28.0352162666632
12.7199993133545, 30, 27.5935328969044
12.7399997711182, 30, 27.2029265141269
12.7599992752075, 30, 26.8613379697151
12.7799997329712, 30, 26.5665078674678
12.7999992370605, 30, 26.3160399824139
12.8199996948242, 30, 26.1074546569003
12.8400001525879, 30, 25.9382329337488
12.8599996566772, 30, 25.8058524163529
12.8800001144409, 30, 25.7078159233644
12.8999996185303, 30, 25.6416739866357
12.9200000762939, 30, 25.6050421663375
12.9399995803833, 30, 25.5956140550028
12.960000038147, 30, 25.6111707310377
12.9799995422363, 30, 25.6495873131037
13, 30, 25.7088371658143
13.0199995040894, 30, 25.7869942172228
13.039999961853, 30, 25.8822337704063
13.0599994659424, 30, 25.992832124721
13.0799999237061, 30, 26.1171652660396
13.0999994277954, 30, 26.2537068382711
13.1199998855591, 30, 26.4010255694296
13.1399993896484, 30, 26.557782293259
13.1599998474121, 30, 26.7227266808431
13.1799993515015, 30, 26.8946937747832
13.1999998092651, 30, 27.072600400594
13.2199993133545, 30, 27.2554415152687
13.2399997711182, 30, 27.4422865409239
13.2599992752075, 30, 27.6322757215767
13.2799997329712, 30, 27.8246165330468
13.2999992370605, 30, 28.0185801693908
13.3199996948242, 30, 28.2134981238979
13.3400001525879, 30, 28.4087588783032
13.3599996566772, 30, 28.6038047103152
13.3800001144409, 30, 28.7981286266758
13.3999996185303, 30, 28.9912714266511
13.4200000762939, 30, 29.1828188989941
13.4399995803833, 30, 29.3723991539483
13.460000038147, 30, 29.5596800907083
13.4799995422363, 30, 29.7443669998679
13.5, 30, 29.9262002997269
13.5199995040894, 30, 30.104953404856
13.539999961853, 30, 30.2804307250104
13.5599994659424, 30, 30.452465792318
13.5799999237061, 30, 30.6209195146157
13.5999994277954, 30, 30.7856785528785
13.6199998855591, 30, 30.9466538208462
13.6399993896484, 30, 31.1037791052125
13.6599998474121, 30, 31.2570098050948
13.6799993515015, 30, 31.4063223004041
13.6999998092651, 30, 31.5517119087877
13.7199993133545, 30, 31.6931777310956
13.7399997711182, 30, 31.8307195946354
13.7599992752075, 30, 31.9643374662368
13.7799997329712, 30, 32.0940313395284
13.7999992370605, 30, 32.2198012132864
13.8199996948242, 30, 32.3416470872758
13.8400001525879, 30, 32.4595689614513
13.8599996566772, 30, 32.5735668358043
13.8800001144409, 30, 32.6836407103331
13.8999996185303, 30, 32.7897905850373
13.9200000762939, 30, 32.8920164599171
13.9399995803833, 30, 32.9903183349722
13.960000038147, 30, 33.0846962102027
13.9799995422363, 30, 33.1751500856087
14, 30, 33.2616799611901
14.0199995040894, 30, 33.3442858369469
14.039999961853, 30, 33.4229677128791
14.0599994659424, 30, 33.4977255889867
14.0799999237061, 30, 33.5685594652698
14.0999994277954, 30, 33.6354693417283
14.1199998855591, 30, 33.6984552183621
14.1399993896484, 30, 33.7575170951714
14.1599998474121, 30, 33.8126549721562
14.1799993515015, 30, 33.8638688493163
14.1999998092651, 30, 33.9111587266518
14.2199993133545, 30, 33.9545246041628
14.2399997711182, 30, 33.9939664818492
14.2599992752075, 30, 34.029484359711
14.2799997329712, 30, 34.0610782377482
14.2999992370605, 30, 34.0887481159608
14.3199996948242, 30, 34.1124939943489
14.3400001525879, 30, 34.1323158729123
14.3599996566772, 30, 34.1482137516512
14.3800001144409, 30, 34.1601876305655
14.3999996185303, 30, 34.1682375096552
14.4200000762939, 30, 34.1723633889204
14.4399995803833, 30, 34.1725652683609
14.460000038147, 30, 34.1688431479769
14.4799995422363, 30, 34.1611970277682
14.5, 30, 34.149626907735
14.5199995040894, 30, 34.1341327878773
14.539999961853, 30, 34.1147146681949
14.5599994659424, 30, 34.0913725486879
14.5799999237061, 30, 34.0641064293564
